03_01_Well_Formed_XML_Part_1.txt,flexibility,False,1
03_01_Well_Formed_XML_Part_1.txt,html,False,0
03_01_Well_Formed_XML_Part_1.txt,implement,True,0
03_01_Well_Formed_XML_Part_1.txt,implementation,False,0
03_01_Well_Formed_XML_Part_1.txt,nesting,True,0
03_01_Well_Formed_XML_Part_1.txt,nesting development,False,0
03_01_Well_Formed_XML_Part_1.txt,opening tag,True,0
03_01_Well_Formed_XML_Part_1.txt,ordering,True,1
03_01_Well_Formed_XML_Part_1.txt,queried,False,0
03_01_Well_Formed_XML_Part_1.txt,relational model,False,0
03_01_Well_Formed_XML_Part_1.txt,remark,False,0
03_01_Well_Formed_XML_Part_1.txt,schema,True,1
03_01_Well_Formed_XML_Part_1.txt,schemas,False,0
03_01_Well_Formed_XML_Part_1.txt,sql,False,0
03_01_Well_Formed_XML_Part_1.txt,strength,False,0
03_01_Well_Formed_XML_Part_1.txt,structuring,False,0
03_01_Well_Formed_XML_Part_1.txt,tagged element,False,0
03_01_Well_Formed_XML_Part_1.txt,title,False,0
03_01_Well_Formed_XML_Part_1.txt,xml,True,1
03_01_Well_Formed_XML_Part_2.txt,cascading style sheets,False,0
03_01_Well_Formed_XML_Part_2.txt,css,False,0
03_01_Well_Formed_XML_Part_2.txt,display,True,1
03_01_Well_Formed_XML_Part_2.txt,document object model,False,0
03_01_Well_Formed_XML_Part_2.txt,dom,False,0
03_01_Well_Formed_XML_Part_2.txt,extensible style sheet language,False,0
03_01_Well_Formed_XML_Part_2.txt,languages,True,1
03_01_Well_Formed_XML_Part_2.txt,parsed xml,True,1
03_01_Well_Formed_XML_Part_2.txt,rule-based language,False,0
03_01_Well_Formed_XML_Part_2.txt,sax,False,0
03_01_Well_Formed_XML_Part_2.txt,well-formed-xml,True,1
03_01_Well_Formed_XML_Part_2.txt,xml,True,0
03_01_Well_Formed_XML_Part_2.txt,xml parser,True,1
03_01_Well_Formed_XML_Part_2.txt,xsl,False,0
03_02_DTDs_IDs_and_IDREFs.txt,attributes,False,0
03_02_DTDs_IDs_and_IDREFs.txt,document type descriptors,False,0
03_02_DTDs_IDs_and_IDREFs.txt,dtd,True,0
03_02_DTDs_IDs_and_IDREFs.txt,dtds,True,1
03_02_DTDs_IDs_and_IDREFs.txt,flexibility,True,0
03_02_DTDs_IDs_and_IDREFs.txt,id,False,0
03_02_DTDs_IDs_and_IDREFs.txt,id attributes,True,1
03_02_DTDs_IDs_and_IDREFs.txt,id ref,False,0
03_02_DTDs_IDs_and_IDREFs.txt,id ref attributes,False,0
03_02_DTDs_IDs_and_IDREFs.txt,id refs,True,1
03_02_DTDs_IDs_and_IDREFs.txt,id rep attributes,False,0
03_02_DTDs_IDs_and_IDREFs.txt,languages,False,0
03_02_DTDs_IDs_and_IDREFs.txt,remark,True,0
03_02_DTDs_IDs_and_IDREFs.txt,specification,False,1
03_02_DTDs_IDs_and_IDREFs.txt,specifying,True,0
03_02_DTDs_IDs_and_IDREFs.txt,valid xml,True,1
03_02_DTDs_IDs_and_IDREFs.txt,validate,False,0
03_02_DTDs_IDs_and_IDREFs.txt,well-formed xml,True,0
03_02_DTDs_IDs_and_IDREFs.txt,xml parser,False,0
03_02_DTDs_IDs_and_IDREFs.txt,xml schema,False,0
03_02_DTDs_IDs_and_IDREFs.txt,xml schema descriptions,False,0
03_02_DTDs_IDs_and_IDREFs.txt,xmllint,False,0
03_02_DTDs_IDs_and_IDREFs.txt,xsd,True,0
03_02_DTDs_IDs_and_IDREFs.txt,xsds,False,0
03_02_XML_Schema.txt,currents constraint,True,0
03_02_XML_Schema.txt,currents constraints,False,0
03_02_XML_Schema.txt,data file,False,0
03_02_XML_Schema.txt,dtd,False,0
03_02_XML_Schema.txt,key declarations,False,0
03_02_XML_Schema.txt,keys,True,1
03_02_XML_Schema.txt,occurrence constraints,True,1
03_02_XML_Schema.txt,references,True,1
03_02_XML_Schema.txt,schema file,False,0
03_02_XML_Schema.txt,tights,True,0
03_02_XML_Schema.txt,typed values,False,0
03_02_XML_Schema.txt,validate,False,0
03_02_XML_Schema.txt,xml schema,True,1
03_02_XML_Schema.txt,xml schema descriptor,False,0
03_02_XML_Schema.txt,xpath language,False,0
03_02_XML_Schema.txt,xsd,True,0
03_02_XML_Schema.txt,xsds,True,1
04_01_Introduction_to_JSON_Data_Part_1.txt,arrays,True,1
04_01_Introduction_to_JSON_Data_Part_1.txt,boolean values,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,jaql,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,javascript object notation,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,json,True,1
04_01_Introduction_to_JSON_Data_Part_1.txt,json path language,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,json query,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,nosql systems,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,numbers,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,objects,True,1
04_01_Introduction_to_JSON_Data_Part_1.txt,ordering,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,property,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,schema,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,schema elements,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,semi-structured data,False,1
04_01_Introduction_to_JSON_Data_Part_1.txt,serializing data objects,False,1
04_01_Introduction_to_JSON_Data_Part_1.txt,sets,False,0
04_01_Introduction_to_JSON_Data_Part_1.txt,strings,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,impedance mismatch,True,1
04_01_Introduction_to_JSON_Data_Part_2.txt,jaql,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,json,True,1
04_01_Introduction_to_JSON_Data_Part_2.txt,json path,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,json query,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,json schema,True,0
04_01_Introduction_to_JSON_Data_Part_2.txt,programming interface,True,1
04_01_Introduction_to_JSON_Data_Part_2.txt,query languages,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,querying,True,1
04_01_Introduction_to_JSON_Data_Part_2.txt,semi-structured data,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,validity,True,0
04_01_Introduction_to_JSON_Data_Part_2.txt,xml,True,1
04_01_Introduction_to_JSON_Data_Part_2.txt,xml schema,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,xpath,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,xquery,False,0
04_01_Introduction_to_JSON_Data_Part_2.txt,xslt,False,0
04_02_JSON_Demo.txt,array,True,1
04_02_JSON_Demo.txt,arrays,False,0
04_02_JSON_Demo.txt,atomic value,False,0
04_02_JSON_Demo.txt,bullion value,False,0
04_02_JSON_Demo.txt,eclipse,False,0
04_02_JSON_Demo.txt,false,False,0
04_02_JSON_Demo.txt,integer,False,0
04_02_JSON_Demo.txt,java script object notation,False,0
04_02_JSON_Demo.txt,json data,True,0
04_02_JSON_Demo.txt,json editor,False,0
04_02_JSON_Demo.txt,json schema,True,1
04_02_JSON_Demo.txt,json schema validator,False,0
04_02_JSON_Demo.txt,json's schema,False,0
04_02_JSON_Demo.txt,label-value pairs,False,0
04_02_JSON_Demo.txt,null,False,0
04_02_JSON_Demo.txt,object,True,0
04_02_JSON_Demo.txt,objects,True,1
04_02_JSON_Demo.txt,properties,False,0
04_02_JSON_Demo.txt,reserved word,True,0
04_02_JSON_Demo.txt,reserved words,False,0
04_02_JSON_Demo.txt,schema,False,0
04_02_JSON_Demo.txt,string,True,1
04_02_JSON_Demo.txt,true,False,0
04_02_JSON_Demo.txt,validate,True,1
05_01_Select_Project_Join_Part_1.txt,apply relation,True,0
05_01_Select_Project_Join_Part_1.txt,compose operators,False,1
05_01_Select_Project_Join_Part_1.txt,greek pi symbol,False,0
05_01_Select_Project_Join_Part_1.txt,key,False,0
05_01_Select_Project_Join_Part_1.txt,operators,True,1
05_01_Select_Project_Join_Part_1.txt,project operator,True,1
05_01_Select_Project_Join_Part_1.txt,query,True,0
05_01_Select_Project_Join_Part_1.txt,relational algebra,True,1
05_01_Select_Project_Join_Part_1.txt,relational algebra query language,False,0
05_01_Select_Project_Join_Part_1.txt,relational querying,False,0
05_01_Select_Project_Join_Part_1.txt,select operator,True,1
05_01_Select_Project_Join_Part_1.txt,selection condition,False,0
05_01_Select_Project_Join_Part_1.txt,sigma,False,0
05_01_Select_Project_Join_Part_1.txt,sql,False,0
05_01_Select_Project_Join_Part_2.txt,cartesian product,True,1
05_01_Select_Project_Join_Part_2.txt,cross product,True,1
05_01_Select_Project_Join_Part_2.txt,cross-product,True,0
05_01_Select_Project_Join_Part_2.txt,cross-product operator,False,0
05_01_Select_Project_Join_Part_2.txt,duplicate values,True,1
05_01_Select_Project_Join_Part_2.txt,projection operator,False,1
05_01_Select_Project_Join_Part_2.txt,relational algebra,False,1
05_01_Select_Project_Join_Part_2.txt,sql,True,0
05_01_Select_Project_Join_Part_3.txt,bow tie,True,1
05_01_Select_Project_Join_Part_3.txt,cross product,False,0
05_01_Select_Project_Join_Part_3.txt,cross-product,False,1
05_01_Select_Project_Join_Part_3.txt,natural join,True,1
05_01_Select_Project_Join_Part_3.txt,natural join operator,False,0
05_01_Select_Project_Join_Part_3.txt,relations,False,0
05_01_Select_Project_Join_Part_4.txt,relational algebra,True,1
05_01_Select_Project_Join_Part_4.txt,theta join operator,True,1
05_02_Set_Operators_Renaming_Notation_Part_1.txt,difference operator,True,1
05_02_Set_Operators_Renaming_Notation_Part_1.txt,intersection,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,intersection operator,True,1
05_02_Set_Operators_Renaming_Notation_Part_1.txt,join back,True,1
05_02_Set_Operators_Renaming_Notation_Part_1.txt,minus sign,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,natural join,True,1
05_02_Set_Operators_Renaming_Notation_Part_1.txt,relational algebra,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,renaming operator,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,set operators,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,union difference,False,0
05_02_Set_Operators_Renaming_Notation_Part_1.txt,union operator,True,1
05_02_Set_Operators_Renaming_Notation_Part_2.txt,abbreviations,False,1
05_02_Set_Operators_Renaming_Notation_Part_2.txt,disambiguation in self joins,False,0
05_02_Set_Operators_Renaming_Notation_Part_2.txt,greek symbol rho,False,1
05_02_Set_Operators_Renaming_Notation_Part_2.txt,natural join,True,1
05_02_Set_Operators_Renaming_Notation_Part_2.txt,rename operator,True,1
05_02_Set_Operators_Renaming_Notation_Part_2.txt,selection condition,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,assignment statements,True,1
05_02_Set_Operators_Renaming_Notation_Part_3.txt,equivalent expression,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,expression trees,True,1
05_02_Set_Operators_Renaming_Notation_Part_3.txt,modularize,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,operators,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,parentheses,True,1
05_02_Set_Operators_Renaming_Notation_Part_3.txt,relation name,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,relational algebra,False,0
05_02_Set_Operators_Renaming_Notation_Part_3.txt,relational algebra expressions,True,1
05_02_Set_Operators_Renaming_Notation_Part_3.txt,rename operator,False,1
05_02_Set_Operators_Renaming_Notation_Part_3.txt,selection condition,False,0
06_01_Introduction_to_SQL.txt,compositional,False,0
06_01_Introduction_to_SQL.txt,data definition language,True,1
06_01_Introduction_to_SQL.txt,data manipulation,False,0
06_01_Introduction_to_SQL.txt,data manipulation language,True,1
06_01_Introduction_to_SQL.txt,ddl,False,0
06_01_Introduction_to_SQL.txt,declarative,False,0
06_01_Introduction_to_SQL.txt,dml,False,0
06_01_Introduction_to_SQL.txt,from,False,0
06_01_Introduction_to_SQL.txt,query optimizer,True,1
06_01_Introduction_to_SQL.txt,select,False,0
06_01_Introduction_to_SQL.txt,select statement,True,1
06_01_Introduction_to_SQL.txt,sql,True,1
06_01_Introduction_to_SQL.txt,sql 92,False,0
06_01_Introduction_to_SQL.txt,sql2 standard,False,0
06_01_Introduction_to_SQL.txt,sql3 standard,False,0
06_01_Introduction_to_SQL.txt,standardized language,False,0
06_01_Introduction_to_SQL.txt,where,False,0
06_02_Basic_SELECT_Statement.txt,attribute,False,0
06_02_Basic_SELECT_Statement.txt,distinct,False,0
06_02_Basic_SELECT_Statement.txt,duplicates,False,0
06_02_Basic_SELECT_Statement.txt,from,True,0
06_02_Basic_SELECT_Statement.txt,like,True,1
06_02_Basic_SELECT_Statement.txt,like predicate,False,0
06_02_Basic_SELECT_Statement.txt,multi-set model,False,1
06_02_Basic_SELECT_Statement.txt,order by clause,False,1
06_02_Basic_SELECT_Statement.txt,query,True,0
06_02_Basic_SELECT_Statement.txt,select,False,0
06_02_Basic_SELECT_Statement.txt,select star,True,0
06_02_Basic_SELECT_Statement.txt,select statement,True,1
06_02_Basic_SELECT_Statement.txt,unordered model,False,1
06_02_Basic_SELECT_Statement.txt,where,True,0
06_03_Table_Variables_and_Set_Operators.txt,big join query,False,0
06_03_Table_Variables_and_Set_Operators.txt,difference operator,False,1
06_03_Table_Variables_and_Set_Operators.txt,except,False,0
06_03_Table_Variables_and_Set_Operators.txt,except operator,False,1
06_03_Table_Variables_and_Set_Operators.txt,from,True,0
06_03_Table_Variables_and_Set_Operators.txt,from clause,True,0
06_03_Table_Variables_and_Set_Operators.txt,intersect operator,True,1
06_03_Table_Variables_and_Set_Operators.txt,less than,False,0
06_03_Table_Variables_and_Set_Operators.txt,minus,False,0
06_03_Table_Variables_and_Set_Operators.txt,not equals,False,0
06_03_Table_Variables_and_Set_Operators.txt,order by clause,False,0
06_03_Table_Variables_and_Set_Operators.txt,select distinct,False,0
06_03_Table_Variables_and_Set_Operators.txt,select statement,False,0
06_03_Table_Variables_and_Set_Operators.txt,set operators,True,0
06_03_Table_Variables_and_Set_Operators.txt,sqlite,False,0
06_03_Table_Variables_and_Set_Operators.txt,table variables,True,1
06_03_Table_Variables_and_Set_Operators.txt,union,False,0
06_03_Table_Variables_and_Set_Operators.txt,union operator,True,1
06_04_Subqueries_in_FROM_and_SELECT.txt,from,False,0
06_04_Subqueries_in_FROM_and_SELECT.txt,from clause,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,join conditions,False,0
06_04_Subqueries_in_FROM_and_SELECT.txt,select,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,select clause,False,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub queries,False,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub query in the from,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub query in the from clause,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub query in the select,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub-query in a select clause,True,0
06_04_Subqueries_in_FROM_and_SELECT.txt,sub-query in the from clause,False,1
06_04_Subqueries_in_FROM_and_SELECT.txt,sub-query in the select clause,False,1
06_04_Subqueries_in_FROM_and_SELECT.txt,subquery,False,1
06_04_Subqueries_in_WHERE_Clause.txt,accept,False,0
06_04_Subqueries_in_WHERE_Clause.txt,all,True,1
06_04_Subqueries_in_WHERE_Clause.txt,any,True,1
06_04_Subqueries_in_WHERE_Clause.txt,construct,False,1
06_04_Subqueries_in_WHERE_Clause.txt,correlated reference,False,0
06_04_Subqueries_in_WHERE_Clause.txt,difference operator,False,0
06_04_Subqueries_in_WHERE_Clause.txt,disambiguate,False,0
06_04_Subqueries_in_WHERE_Clause.txt,disambiguating attributes,False,0
06_04_Subqueries_in_WHERE_Clause.txt,distinct,True,0
06_04_Subqueries_in_WHERE_Clause.txt,exists,False,0
06_04_Subqueries_in_WHERE_Clause.txt,exists operator,True,1
06_04_Subqueries_in_WHERE_Clause.txt,is not equal to,False,0
06_04_Subqueries_in_WHERE_Clause.txt,join,True,0
06_04_Subqueries_in_WHERE_Clause.txt,not exists,False,0
06_04_Subqueries_in_WHERE_Clause.txt,not-exists operator,True,0
06_04_Subqueries_in_WHERE_Clause.txt,select from where expression,True,0
06_04_Subqueries_in_WHERE_Clause.txt,sub-queries,True,0
06_04_Subqueries_in_WHERE_Clause.txt,sub-query,False,0
06_04_Subqueries_in_WHERE_Clause.txt,sub-query in the where clause,False,1
06_04_Subqueries_in_WHERE_Clause.txt,subqueries in the where clause,True,0
06_04_Subqueries_in_WHERE_Clause.txt,where clause,False,0
06_05_Aggregation.txt,aggregation,True,1
06_05_Aggregation.txt,aggregation functions,True,0
06_05_Aggregation.txt,average,False,0
06_05_Aggregation.txt,count,False,0
06_05_Aggregation.txt,count function,True,0
06_05_Aggregation.txt,from,True,0
06_05_Aggregation.txt,from clause,True,1
06_05_Aggregation.txt,group by,True,1
06_05_Aggregation.txt,grouping,True,0
06_05_Aggregation.txt,having,False,0
06_05_Aggregation.txt,having clause,True,1
06_05_Aggregation.txt,having condition,False,0
06_05_Aggregation.txt,join,False,0
06_05_Aggregation.txt,maximum,False,0
06_05_Aggregation.txt,minimum,False,0
06_05_Aggregation.txt,order by,False,0
06_05_Aggregation.txt,select clause,False,1
06_05_Aggregation.txt,some,False,0
06_05_Aggregation.txt,star,False,0
06_05_Aggregation.txt,sub queries,False,0
06_05_Aggregation.txt,sub query,False,0
06_05_Aggregation.txt,union operator,False,0
06_05_Aggregation.txt,where condition,False,0
06_06_NULL_Values.txt,aggregate functions,False,1
06_06_NULL_Values.txt,count function,False,1
06_06_NULL_Values.txt,is null,False,0
06_06_NULL_Values.txt,not null,False,1
06_06_NULL_Values.txt,null,True,0
06_06_NULL_Values.txt,null values,False,1
06_06_NULL_Values.txt,where clause,True,0
06_06_NULL_Values.txt,where clauses,True,1
06_07_Data_Modification_Statements.txt,delete,True,1
06_07_Data_Modification_Statements.txt,deleting data,False,0
06_07_Data_Modification_Statements.txt,deletion,True,0
06_07_Data_Modification_Statements.txt,insert,False,0
06_07_Data_Modification_Statements.txt,insert command,True,1
06_07_Data_Modification_Statements.txt,inserting data,True,0
06_07_Data_Modification_Statements.txt,modification statements,False,1
06_07_Data_Modification_Statements.txt,select statement,True,1
06_07_Data_Modification_Statements.txt,sql,False,0
06_07_Data_Modification_Statements.txt,update,True,1
06_07_Data_Modification_Statements.txt,updating existing data,True,0
06_08_The_JOIN_Family_of_Operators.txt,and,False,1
06_08_The_JOIN_Family_of_Operators.txt,from clause,False,0
06_08_The_JOIN_Family_of_Operators.txt,full outer join,False,0
06_08_The_JOIN_Family_of_Operators.txt,inner join,True,0
06_08_The_JOIN_Family_of_Operators.txt,interjoin,False,0
06_08_The_JOIN_Family_of_Operators.txt,join,False,1
06_08_The_JOIN_Family_of_Operators.txt,joined,False,0
06_08_The_JOIN_Family_of_Operators.txt,left outer join,False,0
06_08_The_JOIN_Family_of_Operators.txt,natural join,False,0
06_08_The_JOIN_Family_of_Operators.txt,on clause,False,1
06_08_The_JOIN_Family_of_Operators.txt,other join,False,1
06_08_The_JOIN_Family_of_Operators.txt,right outer join,False,0
06_08_The_JOIN_Family_of_Operators.txt,select from where statement,False,0
06_08_The_JOIN_Family_of_Operators.txt,theta join,False,0
06_08_The_JOIN_Family_of_Operators.txt,using and listing,False,1
06_08_The_JOIN_Family_of_Operators.txt,where,False,0
07_01_Functional_Dependencies_Part_5.txt,armstrong's axioms,True,1
07_01_Functional_Dependencies_Part_5.txt,boyce-codd normal form,False,0
07_01_Functional_Dependencies_Part_5.txt,complete,False,0
07_01_Functional_Dependencies_Part_5.txt,functional dependencies,True,1
07_01_Relational_Design_Overview_Part_1.txt,anomalies,False,0
07_01_Relational_Design_Overview_Part_1.txt,delete,True,1
07_01_Relational_Design_Overview_Part_1.txt,deletion anomaly,False,0
07_01_Relational_Design_Overview_Part_1.txt,design,False,0
07_01_Relational_Design_Overview_Part_1.txt,designing good schemas,True,1
07_01_Relational_Design_Overview_Part_1.txt,redundancy,False,0
07_01_Relational_Design_Overview_Part_1.txt,redundant information,False,1
07_01_Relational_Design_Overview_Part_1.txt,relational data base design,True,1
07_01_Relational_Design_Overview_Part_1.txt,schema designs,False,0
07_01_Relational_Design_Overview_Part_1.txt,update anomalies,True,0
07_01_Relational_Design_Overview_Part_1.txt,update anomaly,False,1
07_01_Relational_Design_Overview_Part_2.txt,4nf,False,0
07_01_Relational_Design_Overview_Part_2.txt,automatic decomposition,True,1
07_01_Relational_Design_Overview_Part_2.txt,bcnf,False,0
07_01_Relational_Design_Overview_Part_2.txt,boyce codd normal form,True,0
07_01_Relational_Design_Overview_Part_2.txt,boyce-codd normal form,True,1
07_01_Relational_Design_Overview_Part_2.txt,boyse codd normal form,False,0
07_01_Relational_Design_Overview_Part_2.txt,design by decomposition,False,0
07_01_Relational_Design_Overview_Part_2.txt,first normal form,False,0
07_01_Relational_Design_Overview_Part_2.txt,fourth normal form,True,0
07_01_Relational_Design_Overview_Part_2.txt,functional dependencies,True,1
07_01_Relational_Design_Overview_Part_2.txt,key,True,0
07_01_Relational_Design_Overview_Part_2.txt,mega relations,False,0
07_01_Relational_Design_Overview_Part_2.txt,multi valued dependencies,False,0
07_01_Relational_Design_Overview_Part_2.txt,multivalued dependencies,True,1
07_01_Relational_Design_Overview_Part_2.txt,normal form,True,1
07_01_Relational_Design_Overview_Part_2.txt,second normal form,False,0
07_01_Relational_Design_Overview_Part_2.txt,third normal form,False,0
07_01_Relational_Design_Overview_Part_3.txt,anomalies,False,1
07_01_Relational_Design_Overview_Part_3.txt,boyce-codd normal form,True,1
07_01_Relational_Design_Overview_Part_3.txt,fourth normal form,True,1
07_01_Relational_Design_Overview_Part_3.txt,multi-value dependencies,False,0
07_01_Relational_Design_Overview_Part_3.txt,multi-value dependency,True,1
07_01_Relational_Design_Overview_Part_4.txt,mega relations,False,1
07_01_Relational_Design_Overview_Part_4.txt,relational design by decomposition,False,1
07_02_Functional_Dependencies_Part_1.txt,boyce-codd normal form,False,0
07_02_Functional_Dependencies_Part_1.txt,compression schemes,False,1
07_02_Functional_Dependencies_Part_1.txt,decompose,True,1
07_02_Functional_Dependencies_Part_1.txt,decomposition,False,0
07_02_Functional_Dependencies_Part_1.txt,for all symbol,False,0
07_02_Functional_Dependencies_Part_1.txt,functional dependencies,True,0
07_02_Functional_Dependencies_Part_1.txt,functional dependency,True,1
07_02_Functional_Dependencies_Part_1.txt,generalization of keys,True,1
07_02_Functional_Dependencies_Part_1.txt,generalization of the notion of keys,False,0
07_02_Functional_Dependencies_Part_1.txt,multi-value dependencies,False,0
07_02_Functional_Dependencies_Part_1.txt,normal form,False,0
07_02_Functional_Dependencies_Part_1.txt,relational design,False,0
07_02_Functional_Dependencies_Part_2.txt,constraint,False,1
07_02_Functional_Dependencies_Part_2.txt,functional dependencies,True,1
07_02_Functional_Dependencies_Part_2.txt,transitive rule,False,1
07_02_Functional_Dependencies_Part_2.txt,unique code,False,1
07_02_Functional_Dependencies_Part_3.txt,+,True,0
07_02_Functional_Dependencies_Part_3.txt,closure,True,1
07_02_Functional_Dependencies_Part_3.txt,closure algorithm,True,0
07_02_Functional_Dependencies_Part_3.txt,combining rule,False,0
07_02_Functional_Dependencies_Part_3.txt,complete closure,False,0
07_02_Functional_Dependencies_Part_3.txt,duplicate,False,0
07_02_Functional_Dependencies_Part_3.txt,duplicate tuples,True,0
07_02_Functional_Dependencies_Part_3.txt,fd,False,0
07_02_Functional_Dependencies_Part_3.txt,functional dependencies,False,0
07_02_Functional_Dependencies_Part_3.txt,functional dependency,True,0
07_02_Functional_Dependencies_Part_3.txt,generalize the notion of keys,False,0
07_02_Functional_Dependencies_Part_3.txt,inverse of the splitting rule,False,0
07_02_Functional_Dependencies_Part_3.txt,key,True,1
07_02_Functional_Dependencies_Part_3.txt,keys,True,0
07_02_Functional_Dependencies_Part_3.txt,non-trivial,True,0
07_02_Functional_Dependencies_Part_3.txt,nontrivial functional dependencies,True,0
07_02_Functional_Dependencies_Part_3.txt,nontrivial functional dependency,False,1
07_02_Functional_Dependencies_Part_3.txt,splitting rule,True,0
07_02_Functional_Dependencies_Part_3.txt,transitive rule,True,1
07_02_Functional_Dependencies_Part_3.txt,trivial,False,0
07_02_Functional_Dependencies_Part_3.txt,trivial dependency,True,0
07_02_Functional_Dependencies_Part_3.txt,trivial functional dependency,True,1
